filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,918,0.5,0.9,10,1.1379766464233398,1753,102,88,64,0.12130325814536341
BENIGN,918,0.7,0.9,10,1.1115055084228516,1754,102,84,64,0.12080200501253133
BENIGN,918,0.1,0.1,50,3.6800293922424316,1748,102,93,64,0.12380952380952381
BENIGN,918,0.5,0.1,50,3.8361306190490723,1755,102,86,64,0.12030075187969924
BENIGN,918,0.7,0.1,50,3.7315826416015625,1756,102,83,64,0.11979949874686717
BENIGN,918,0.1,0.5,50,3.830389976501465,1751,102,88,64,0.12230576441102757
BENIGN,918,0.5,0.5,50,3.7868399620056152,1756,102,83,64,0.11979949874686717
BENIGN,918,0.7,0.5,50,3.7127017974853516,1753,102,85,64,0.12130325814536341
BENIGN,918,0.1,0.9,50,3.842294931411743,1748,102,89,64,0.12380952380952381
BENIGN,918,0.5,0.9,50,3.741466999053955,1753,102,88,64,0.12130325814536341
BENIGN,918,0.7,0.9,50,3.743969202041626,1754,102,84,64,0.12080200501253133
BENIGN,918,0.1,0.1,100,4.548624038696289,1748,102,93,64,0.12380952380952381
BENIGN,918,0.5,0.1,100,4.917554140090942,1755,102,86,64,0.12030075187969924
BENIGN,918,0.7,0.1,100,4.928137302398682,1756,102,83,64,0.11979949874686717
BENIGN,918,0.1,0.5,100,4.464918851852417,1751,102,88,64,0.12230576441102757
BENIGN,918,0.5,0.5,100,4.80648946762085,1756,102,83,64,0.11979949874686717
BENIGN,918,0.7,0.5,100,4.7973597049713135,1753,102,85,64,0.12130325814536341
BENIGN,918,0.1,0.9,100,4.480119705200195,1748,102,89,64,0.12380952380952381
BENIGN,918,0.5,0.9,100,4.9179527759552,1753,102,88,64,0.12130325814536341
BENIGN,918,0.7,0.9,100,5.033647298812866,1754,102,84,64,0.12080200501253133
BENIGN,918,0.1,0.1,150,6.578253984451294,1748,102,93,64,0.12380952380952381
BENIGN,918,0.5,0.1,150,7.011109352111816,1755,102,86,64,0.12030075187969924
BENIGN,918,0.7,0.1,150,7.084516763687134,1756,102,83,64,0.11979949874686717
BENIGN,918,0.1,0.5,150,6.614279747009277,1751,102,88,64,0.12230576441102757
BENIGN,918,0.5,0.5,150,6.712820053100586,1756,102,83,64,0.11979949874686717
BENIGN,918,0.7,0.5,150,7.104897737503052,1753,102,85,64,0.12130325814536341
BENIGN,918,0.1,0.9,150,6.620392322540283,1748,102,89,64,0.12380952380952381
BENIGN,918,0.5,0.9,150,6.807357549667358,1753,102,88,64,0.12130325814536341
BENIGN,918,0.7,0.9,150,6.906207323074341,1754,102,84,64,0.12080200501253133
BENIGN,918,0.1,0.1,200,7.69269323348999,1748,102,93,64,0.12380952380952381
BENIGN,918,0.5,0.1,200,8.77807879447937,1755,102,86,64,0.12030075187969924
BENIGN,918,0.7,0.1,200,8.314710140228271,1756,102,83,64,0.11979949874686717
BENIGN,918,0.1,0.5,200,7.768026828765869,1751,102,89,64,0.12230576441102757
