filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,844,0.7,0.9,100,5.263691425323486,83977,205,874,12790,0.14058374439691343
BENIGN,844,0.1,0.1,150,7.388488531112671,82370,205,2482,12790,0.1570296989172483
BENIGN,844,0.5,0.1,150,7.469058513641357,84130,205,721,12790,0.13901795034488404
BENIGN,844,0.7,0.1,150,8.033539295196533,84217,205,634,12790,0.13812759686431833
BENIGN,844,0.1,0.5,150,7.528700828552246,81938,205,2913,12790,0.16145076447591952
BENIGN,844,0.5,0.5,150,7.322749137878418,84130,205,721,12790,0.13901795034488404
BENIGN,844,0.7,0.5,150,7.503409385681152,84047,205,804,12790,0.13986736803323987
BENIGN,844,0.1,0.9,150,7.444371700286865,82504,205,2348,12790,0.15565834987821603
BENIGN,844,0.5,0.9,150,7.596522331237793,84011,205,840,12790,0.14023579016312912
BENIGN,844,0.7,0.9,150,7.3607048988342285,83977,205,874,12790,0.14058374439691343
BENIGN,844,0.1,0.1,200,8.466578006744385,82370,205,2482,12790,0.1570296989172483
BENIGN,844,0.5,0.1,200,8.718987941741943,84130,205,721,12790,0.13901795034488404
BENIGN,844,0.7,0.1,200,9.222160577774048,84217,205,634,12790,0.13812759686431833
BENIGN,844,0.1,0.5,200,8.188637018203735,81938,205,2913,12790,0.16145076447591952
BENIGN,844,0.5,0.5,200,8.75986623764038,84130,205,721,12790,0.13901795034488404
BENIGN,844,0.7,0.5,200,8.759254932403564,84047,205,804,12790,0.13986736803323987
BENIGN,844,0.1,0.9,200,8.537733554840088,82504,205,2348,12790,0.15565834987821603
BENIGN,844,0.5,0.9,200,8.884034156799316,84011,205,840,12790,0.14023579016312912
BENIGN,844,0.7,0.9,200,8.826111316680908,83977,205,874,12790,0.14058374439691343
BENIGN,918,0.1,0.1,10,1.0418317317962646,82914,193,811,13915,0.15146243117669936
BENIGN,918,0.5,0.1,10,1.2259929180145264,83040,193,683,13915,0.15017295372208692
BENIGN,918,0.7,0.1,10,1.2258684635162354,83113,193,610,13915,0.1494258755142559
BENIGN,918,0.1,0.5,10,1.0510547161102295,82826,193,897,13915,0.15236301860531756
BENIGN,918,0.5,0.5,10,1.1282010078430176,83227,193,496,13915,0.14825920543627322
BENIGN,918,0.7,0.5,10,1.1630144119262695,83119,193,603,13915,0.149364471825941
BENIGN,918,0.1,0.9,10,1.062978744506836,82954,193,768,13915,0.15105307325460016
BENIGN,918,0.5,0.9,10,1.1207275390625,83124,193,598,13915,0.1493133020856786
BENIGN,918,0.7,0.9,10,1.1354539394378662,82983,193,740,13915,0.15075628876107824
BENIGN,918,0.1,0.1,50,3.9534268379211426,82918,193,807,13915,0.15142149538448943
BENIGN,918,0.5,0.1,50,4.1114866733551025,83040,193,683,13915,0.15017295372208692
BENIGN,918,0.7,0.1,50,4.196768283843994,83112,193,611,13915,0.14943610946230837
BENIGN,918,0.1,0.5,50,4.086411714553833,82825,193,901,13915,0.15237325255337003
BENIGN,918,0.5,0.5,50,4.0665283203125,83226,193,498,13915,0.14826943938432569
BENIGN,918,0.7,0.5,50,4.275065660476685,83116,193,608,13915,0.14939517367009844
BENIGN,918,0.1,0.9,50,3.88188099861145,82951,193,774,13915,0.1510837750987576
BENIGN,918,0.5,0.9,50,4.09867262840271,83123,193,600,13915,0.14932353603373108
BENIGN,918,0.7,0.9,50,4.213116645812988,82983,193,740,13915,0.15075628876107824
BENIGN,918,0.1,0.1,100,5.062553405761719,82918,193,807,13915,0.15142149538448943
BENIGN,918,0.5,0.1,100,5.338782787322998,83040,193,683,13915,0.15017295372208692
BENIGN,918,0.7,0.1,100,5.50569748878479,83112,193,611,13915,0.14943610946230837
BENIGN,918,0.1,0.5,100,4.977450609207153,82825,193,901,13915,0.15237325255337003
BENIGN,918,0.5,0.5,100,5.1917805671691895,83226,193,498,13915,0.14826943938432569
BENIGN,918,0.7,0.5,100,5.1653571128845215,83116,193,608,13915,0.14939517367009844
BENIGN,918,0.1,0.9,100,5.042309284210205,82954,193,771,13915,0.15105307325460016
BENIGN,918,0.5,0.9,100,5.150056600570679,83123,193,601,13915,0.14932353603373108
