filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,419,0.5,0.9,200,3.8609790802001953,1013,4,152,437,0.367665418227216
BENIGN,419,0.7,0.9,200,4.246907711029053,1007,4,158,437,0.3714107365792759
BENIGN,844,0.1,0.1,10,0.61454176902771,699,2,434,469,0.5636704119850188
BENIGN,844,0.5,0.1,10,0.7600388526916504,701,2,432,469,0.5624219725343321
BENIGN,844,0.7,0.1,10,0.7644650936126709,701,2,432,469,0.5624219725343321
BENIGN,844,0.1,0.5,10,0.6290762424468994,700,2,433,469,0.5630461922596754
BENIGN,844,0.5,0.5,10,0.6924223899841309,701,2,432,469,0.5624219725343321
BENIGN,844,0.7,0.5,10,0.7598261833190918,701,2,432,469,0.5624219725343321
BENIGN,844,0.1,0.9,10,0.6178770065307617,700,2,433,469,0.5630461922596754
BENIGN,844,0.5,0.9,10,0.6681060791015625,701,2,432,469,0.5624219725343321
BENIGN,844,0.7,0.9,10,0.748347282409668,701,2,432,469,0.5624219725343321
BENIGN,844,0.1,0.1,50,1.2739613056182861,699,2,434,469,0.5636704119850188
BENIGN,844,0.5,0.1,50,1.461890459060669,701,2,432,469,0.5624219725343321
BENIGN,844,0.7,0.1,50,1.4836437702178955,701,2,432,469,0.5624219725343321
BENIGN,844,0.1,0.5,50,1.276151418685913,700,2,433,469,0.5630461922596754
BENIGN,844,0.5,0.5,50,1.3809704780578613,701,2,432,469,0.5624219725343321
BENIGN,844,0.7,0.5,50,1.5029494762420654,701,2,432,469,0.5624219725343321
BENIGN,844,0.1,0.9,50,1.2722375392913818,700,2,433,469,0.5630461922596754
BENIGN,844,0.5,0.9,50,1.3625478744506836,701,2,432,469,0.5624219725343321
BENIGN,844,0.7,0.9,50,1.4904003143310547,701,2,432,469,0.5624219725343321
BENIGN,844,0.1,0.1,100,1.9770755767822266,699,2,434,469,0.5636704119850188
BENIGN,844,0.5,0.1,100,2.238452434539795,701,2,432,469,0.5624219725343321
BENIGN,844,0.7,0.1,100,2.2994208335876465,701,2,432,469,0.5624219725343321
BENIGN,844,0.1,0.5,100,1.9856972694396973,699,2,434,469,0.5636704119850188
BENIGN,844,0.5,0.5,100,2.148031234741211,701,2,432,469,0.5624219725343321
BENIGN,844,0.7,0.5,100,2.29349422454834,701,2,432,469,0.5624219725343321
BENIGN,844,0.1,0.9,100,2.234377384185791,700,2,433,469,0.5630461922596754
BENIGN,844,0.5,0.9,100,2.119443655014038,701,2,432,469,0.5624219725343321
BENIGN,844,0.7,0.9,100,2.2982404232025146,701,2,432,469,0.5624219725343321
BENIGN,844,0.1,0.1,150,2.8307998180389404,699,2,434,469,0.5636704119850188
BENIGN,844,0.5,0.1,150,3.2287659645080566,701,2,432,469,0.5624219725343321
BENIGN,844,0.7,0.1,150,3.3337759971618652,701,2,432,469,0.5624219725343321
BENIGN,844,0.1,0.5,150,2.8374416828155518,699,2,434,469,0.5636704119850188
BENIGN,844,0.5,0.5,150,3.085770845413208,701,2,432,469,0.5624219725343321
BENIGN,844,0.7,0.5,150,3.332439661026001,701,2,432,469,0.5624219725343321
